state_name,pincode,transaction_count,transaction_amount,trans_year,quarter
Karnataka,560043,35964964,40016786734.0,2023,4
Karnataka,560091,32206819,40791633852.0,2023,4
Karnataka,560064,31921984,36993082715.0,2023,4
Karnataka,560058,31444364,34655123130.0,2023,4
Karnataka,560066,30934539,32646053845.0,2023,4
Karnataka,560068,65916906,63058218288.0,2024,1
Karnataka,560037,44437042,46789563898.0,2024,1
Karnataka,560076,40863256,40420178638.0,2024,1
Karnataka,560078,40535894,42657750513.0,2024,1
Karnataka,560100,39641140,36598122999.0,2024,1
Karnataka,560043,36607113,39932893850.0,2024,1
Karnataka,560091,34264073,42330853004.0,2024,1
Karnataka,560058,33914273,36270680850.0,2024,1
Karnataka,560064,33675259,38256990794.0,2024,1
Karnataka,560066,32398521,33373819246.0,2024,1
Karnataka,560068,69364986,66289367831.0,2024,2
Karnataka,560037,46776034,48880395601.0,2024,2
Karnataka,560076,42881778,42679317598.0,2024,2
Karnataka,560078,42529166,45410228491.0,2024,2
Karnataka,560100,42038339,38963844942.0,2024,2
Karnataka,560043,38748219,42191358803.0,2024,2
Karnataka,560091,36292065,45006523824.0,2024,2
Karnataka,560064,36279089,41124854184.0,2024,2
Karnataka,560058,35655246,38190402217.0,2024,2
Karnataka,560066,34690847,35507709244.0,2024,2
Karnataka,560068,63337647,60042061003.0,2024,3
Karnataka,560100,57890073,54596825856.0,2024,3
Karnataka,560037,50010832,51995620737.0,2024,3
Karnataka,560066,44823424,45681565757.0,2024,3
Karnataka,560091,41968774,50291790199.0,2024,3
Karnataka,560076,37964561,38131543683.0,2024,3
Karnataka,560064,35290763,40146557211.0,2024,3
Karnataka,560103,34923891,33282580976.0,2024,3
Karnataka,560078,32430620,34176256003.0,2024,3
Karnataka,560077,31834327,32133958273.0,2024,3
Karnataka,560068,63798364,60719442481.0,2024,4
Karnataka,560100,58873952,55139541256.0,2024,4
Karnataka,560037,48507070,50370682932.0,2024,4
Karnataka,560066,44494164,45074223595.0,2024,4
Karnataka,560091,43874662,52375757078.0,2024,4
Karnataka,560076,38220400,38566557850.0,2024,4
Karnataka,560064,37254521,41410315901.0,2024,4
Karnataka,560103,33945180,31913361380.0,2024,4
Karnataka,560078,33164749,34838408513.0,2024,4
Karnataka,560077,32707530,32872556299.0,2024,4
Kerala,682035,56906,81512699.9029796,2018,1
Kerala,676517,46257,56918286.759117536,2018,1
Kerala,680001,30183,43810849.98172692,2018,1
Kerala,673020,28246,37267431.17255093,2018,1
Kerala,686001,25369,35989345.34481089,2018,1
Kerala,678001,24581,36699052.64175586,2018,1
Kerala,682042,21871,32421507.426630277,2018,1
Kerala,695014,21835,38469517.55099669,2018,1
Kerala,673585,17972,23134345.383249465,2018,1
Kerala,691001,16447,24921038.44169031,2018,1
Kerala,682035,78839,161633712.1501858,2018,2
Kerala,676517,53515,88663445.2241711,2018,2
Kerala,673020,40292,75984073.30868506,2018,2
Kerala,680001,38451,72684138.14515224,2018,2
Kerala,686001,30333,57600105.62318556,2018,2
Kerala,682042,28431,47621370.06745951,2018,2
Kerala,695014,26794,57392012.69495672,2018,2
Kerala,678001,26636,49834603.16052181,2018,2
Kerala,673585,21014,39515052.757997066,2018,2
Kerala,691001,20473,41187534.790603206,2018,2
Kerala,682035,114548,186055914.09882063,2018,3
Kerala,673020,61657,95901141.02779779,2018,3
Kerala,676517,57721,93295318.12828793,2018,3
Kerala,680001,53939,93396010.97795437,2018,3
Kerala,686001,47124,72787206.89228892,2018,3
Kerala,682042,39219,66237424.89596899,2018,3
Kerala,695014,33399,76136372.13837826,2018,3
Kerala,678001,32261,52125275.7327912,2018,3
Kerala,691001,27473,53159544.16120797,2018,3
Kerala,673585,25681,39966721.109387964,2018,3
Kerala,682035,126832,231015924.25451952,2018,4
Kerala,680001,63889,123446719.39383575,2018,4
Kerala,673020,62141,112301882.73746695,2018,4
Kerala,682042,62060,97985135.07348408,2018,4
Kerala,676517,55922,94043155.73272653,2018,4
Kerala,686001,52019,98947983.66652015,2018,4
Kerala,695014,43232,95603468.56077115,2018,4
Kerala,678001,41581,80030451.72478761,2018,4
Kerala,682024,36223,67588797.02889231,2018,4
Kerala,695001,33334,68504440.65191163,2018,4
Kerala,682035,424794,698184963.1885434,2019,1
Kerala,680001,152326,253001832.07161877,2019,1
Kerala,695014,102836,182629210.02130088,2019,1
Kerala,686001,93725,150368503.77932933,2019,1
Kerala,676517,91865,130450854.57841897,2019,1
Kerala,682042,87940,125027977.15621427,2019,1
Kerala,673020,73381,100551145.09441414,2019,1
Kerala,678001,57653,96589420.36973214,2019,1
Kerala,695581,49868,76705656.96769725,2019,1
Kerala,682024,49330,86216550.48514281,2019,1
Kerala,682035,1095414,1915531173.7280126,2019,2
Kerala,680001,344201,614084436.4711778,2019,2
Kerala,695014,241274,432671232.8564364,2019,2
Kerala,686001,129126,243370487.30779082,2019,2
Kerala,676517,90823,152647787.92424476,2019,2
Kerala,682042,82406,127497766.92935768,2019,2
Kerala,670017,57524,117265001.45364532,2019,2
Kerala,682024,51192,92463807.4894591,2019,2
Kerala,695001,47985,92427227.06089757,2019,2
Kerala,688012,46891,84767048.55101582,2019,2
Kerala,682035,922736,2232586026.2426395,2019,3
Kerala,680001,269925,685319703.0242147,2019,3
Kerala,695014,219352,543773963.5856365,2019,3
Kerala,686001,122010,314500337.13725847,2019,3
Kerala,682042,121617,163274424.1497054,2019,3
Kerala,682024,76457,121592902.2597808,2019,3
Kerala,695001,75266,128367806.34467186,2019,3
Kerala,676517,69125,169120258.60498452,2019,3
Kerala,695581,66597,97078413.08417547,2019,3
Kerala,682025,66170,102983937.97379947,2019,3
Kerala,682035,1169059,2475669826.205605,2019,4
Kerala,680001,376442,854756957.5185084,2019,4
Kerala,695014,276115,606376650.3602734,2019,4
Kerala,686001,172682,404584685.81804526,2019,4
Kerala,682042,162826,227570183.31924766,2019,4
Kerala,682016,152224,309703730.02672434,2019,4
Kerala,695001,125570,221675071.93083,2019,4
Kerala,682024,100100,145416354.08496454,2019,4
Kerala,695581,92423,118886591.31371072,2019,4
Kerala,682025,92329,130539724.54745576,2019,4
Kerala,682016,1364356,2874455684.652919,2020,1
Kerala,680001,497689,1117395607.5644667,2020,1
Kerala,682003,421571,944514253.7696829,2020,1
Kerala,695001,363718,794855059.3254321,2020,1
Kerala,682042,359054,622312023.1150094,2020,1
Kerala,673032,341861,721176207.0807674,2020,1
Kerala,682036,227320,470520766.2242434,2020,1
Kerala,686001,220877,506120170.92763764,2020,1
Kerala,682024,117801,164795922.46555993,2020,1
Kerala,695581,111524,133843168.6482603,2020,1
Kerala,682016,1783976,4560849554.441608,2020,2
Kerala,680001,380483,1000017282.7133591,2020,2
Kerala,682003,255872,614649926.1720719,2020,2
Kerala,695001,242530,577245769.771527,2020,2
Kerala,682036,194815,457541254.44450635,2020,2
Kerala,673032,188347,455019619.74895096,2020,2
Kerala,686001,141765,390990529.12594193,2020,2
Kerala,682042,125297,205983157.9332561,2020,2
Kerala,676504,118227,266272942.52741966,2020,2
Kerala,682038,73188,141011603.52223673,2020,2
Kerala,682016,1781390,4453697066.566498,2020,3
Kerala,682003,640704,1612014283.7124972,2020,3
Kerala,680001,508929,1502501615.7469406,2020,3
Kerala,673032,276784,665919817.8057573,2020,3
Kerala,676504,260256,652353313.7491207,2020,3
Kerala,686001,210014,593347550.8452176,2020,3
Kerala,691001,175285,426945129.9104941,2020,3
Kerala,682042,165204,218212462.74966913,2020,3
Kerala,695001,162293,376286363.8690087,2020,3
Kerala,682024,124208,175719166.3823725,2020,3
Kerala,682016,1782552,3715184494.2862844,2020,4
Kerala,682003,661831,1417045188.1926427,2020,4
Kerala,680001,522431,1353324495.5291076,2020,4
Kerala,673032,345569,653148567.7994026,2020,4
Kerala,682042,318495,335094355.14334625,2020,4
Kerala,682024,295043,344493499.72119534,2020,4
Kerala,676504,288515,588994551.4905192,2020,4
Kerala,682025,243156,281190848.0585133,2020,4
Kerala,695001,242334,473317381.2414259,2020,4
Kerala,682020,228127,288083489.1507693,2020,4
Kerala,682016,4083761,6009560474.532877,2021,1
Kerala,682003,1444566,2261928517.210402,2021,1
Kerala,680001,1204345,2308949162.171064,2021,1
Kerala,676504,716927,1059483084.1743395,2021,1
Kerala,673032,700942,1059786486.5001254,2021,1
Kerala,686001,445178,778875578.6139554,2021,1
Kerala,695001,426500,788333934.2269999,2021,1
Kerala,682042,397188,406369035.08084226,2021,1
Kerala,682024,380649,397157582.78983474,2021,1
Kerala,691001,351230,655067359.0204828,2021,1
Kerala,682016,5021464,6942814062.7759,2021,2
Kerala,682003,1734880,2526827007.4252086,2021,2
Kerala,680001,1450332,2634779334.830291,2021,2
Kerala,676504,797106,1132559461.3820748,2021,2
Kerala,673032,719086,1159489238.655241,2021,2
Kerala,686001,558513,942365129.8799086,2021,2
Kerala,695001,464554,948105256.7308748,2021,2
Kerala,691001,394496,744530500.7858074,2021,2
Kerala,682042,364155,375682651.394161,2021,2
Kerala,682036,306976,405113745.20460993,2021,2
Kerala,682016,6568348,9071786449.891975,2021,3
Kerala,682003,2217365,3251612769.5628533,2021,3
Kerala,680001,1836735,3335249297.1182175,2021,3
Kerala,676504,1078881,1506288095.0652595,2021,3
Kerala,673032,1078867,1708928757.630698,2021,3
Kerala,686001,680014,1177241028.4055138,2021,3
Kerala,695001,631261,1256822408.339543,2021,3
Kerala,682042,512638,525900402.73725814,2021,3
Kerala,691001,508345,1029996244.6479121,2021,3
Kerala,682024,447797,486601759.08711857,2021,3
Kerala,682016,8930087,11255618548.128666,2021,4
Kerala,682003,2715548,3744658866.7402086,2021,4
Kerala,680001,2199213,3766168323.3930664,2021,4
Kerala,676504,1341706,1697783536.4031794,2021,4
Kerala,673032,1273522,1911121015.3320866,2021,4
Kerala,686001,832169,1380578481.4536495,2021,4
Kerala,695001,782037,1476373896.6673515,2021,4
Kerala,682042,691491,679531756.4620703,2021,4
Kerala,691001,622328,1310012684.394854,2021,4
Kerala,682024,620902,641748823.1239398,2021,4
Kerala,682016,10668279,13096227726.701626,2022,1
Kerala,682003,3301409,4429522355.564033,2022,1
Kerala,680001,2665641,4519430336.875703,2022,1
Kerala,676504,1593062,1955707695.502362,2022,1
Kerala,673032,1344633,2002683741.5081577,2022,1
Kerala,686001,963050,1567012323.1801991,2022,1
Kerala,695001,908269,1693134508.228512,2022,1
Kerala,691001,826505,1847627074.4818888,2022,1
Kerala,682042,771918,759319663.4586056,2022,1
Kerala,682024,678548,664616770.8666039,2022,1
Kerala,682016,11390739,13722939471.827314,2022,2
Kerala,682003,3622092,4805305309.972138,2022,2
Kerala,680001,3244043,5413950595.691341,2022,2
Kerala,676504,1814600,2163377399.202567,2022,2
Kerala,673032,1524291,2190726657.022115,2022,2
Kerala,691001,1135098,2536084631.5411034,2022,2
Kerala,695001,1038601,1921227555.036225,2022,2
Kerala,686001,984522,1616960748.5110626,2022,2
Kerala,682042,861613,830945898.5744267,2022,2
Kerala,682024,755024,780067399.5888613,2022,2
Kerala,682036,7957281,8882654528.604155,2022,3
Kerala,682507,6910583,8367756475.456255,2022,3
Kerala,695001,3499068,4575183661.374134,2022,3
Kerala,680001,2995750,4099707371.5068607,2022,3
Kerala,691001,2214879,3098616481.1014743,2022,3
Kerala,686004,1897865,2442229812.809392,2022,3
Kerala,682016,1712502,2107780839.3820448,2022,3
Kerala,676517,1234319,1617429170.7740812,2022,3
Kerala,688012,1032141,1149920056.2801034,2022,3
Kerala,682024,1006763,1042240369.7694283,2022,3
Kerala,682507,14935118,17212516875.185562,2022,4
Kerala,680001,6143263,7259678577.20892,2022,4
Kerala,682036,4799046,5241017648.418181,2022,4
Kerala,695001,2750149,3555910885.040967,2022,4
Kerala,676517,2211184,2729911478.978895,2022,4
Kerala,686004,2038003,2649881460.8716836,2022,4
Kerala,691001,1720848,2349449285.5586557,2022,4
Kerala,688012,1254680,1420437735.6304073,2022,4
Kerala,678001,1180594,1633522648.2639046,2022,4
Kerala,682024,1174630,1176204700.313783,2022,4
Kerala,682042,1406460,1246300827.0,2023,1
Kerala,682024,1320502,1265359511.0,2023,1
Kerala,695001,1072752,1292473703.0,2023,1
Kerala,682025,1036617,966346813.0,2023,1
Kerala,673032,980086,1153474681.0,2023,1
Kerala,682020,944558,935610909.0,2023,1
Kerala,682032,937990,851561055.0,2023,1
Kerala,682035,931317,1079680410.0,2023,1
Kerala,673592,862645,1231975363.0,2023,1
Kerala,673602,818767,856966202.0,2023,1
Kerala,682042,1422659,1296115290.0,2023,2
Kerala,682024,1357829,1355100270.0,2023,2
Kerala,695001,1140329,1359238695.0,2023,2
Kerala,673032,1048561,1251618516.0,2023,2
Kerala,682025,1038738,1041799572.0,2023,2
Kerala,682020,964931,981283026.0,2023,2
Kerala,682035,960566,1184461476.0,2023,2
Kerala,673592,944793,1389891484.0,2023,2
Kerala,682032,933355,890031888.0,2023,2
Kerala,673004,827975,1133055631.0,2023,2
Kerala,682042,1538629,1369963927.0,2023,3
Kerala,682024,1471017,1445136147.0,2023,3
Kerala,695001,1342423,1573034432.0,2023,3
Kerala,682025,1151614,1146573107.0,2023,3
Kerala,682035,1080265,1273121572.0,2023,3
Kerala,682020,1047084,1045534441.0,2023,3
Kerala,673032,1039598,1233374217.0,2023,3
Kerala,673592,1025842,1411278696.0,2023,3
Kerala,682032,1008867,943357080.0,2023,3
Kerala,673004,906437,1139547718.0,2023,3
Kerala,682042,1567433,1390447970.0,2023,4
Kerala,682024,1489692,1432784828.0,2023,4
Kerala,695001,1428109,1652255103.0,2023,4
Kerala,682035,1167647,1293877967.0,2023,4
Kerala,682025,1157076,1104188959.0,2023,4
Kerala,673032,1087404,1234981014.0,2023,4
Kerala,673592,1069074,1456561786.0,2023,4
Kerala,682020,1044063,1034350957.0,2023,4
Kerala,682032,1021387,965394547.0,2023,4
Kerala,673004,935226,1112255297.0,2023,4
Kerala,682042,1539135,1389699799.0,2024,1
Kerala,682024,1423929,1406726939.0,2024,1
Kerala,695001,1417269,1576124628.0,2024,1
Kerala,682035,1152168,1285961680.0,2024,1
Kerala,682025,1098629,1074881570.0,2024,1
Kerala,673032,1040620,1195452712.0,2024,1
Kerala,682020,1021011,1004322132.0,2024,1
Kerala,673592,992048,1376897224.0,2024,1
Kerala,682032,970737,935538857.0,2024,1
Kerala,673602,911870,955110674.0,2024,1
Kerala,682042,1552011,1417992869.0,2024,2
Kerala,682024,1490078,1491422854.0,2024,2
Kerala,695001,1452545,1631122757.0,2024,2
Kerala,682035,1201093,1346638193.0,2024,2
Kerala,682025,1136554,1119177324.0,2024,2
Kerala,673032,1132142,1285890462.0,2024,2
Kerala,673592,1103295,1540587210.0,2024,2
Kerala,682020,1067649,1073223676.0,2024,2
Kerala,682032,1009310,974888757.0,2024,2
Kerala,673602,983035,1016867800.0,2024,2
Kerala,682024,2186025,2131271690.0,2024,3
Kerala,682025,1618977,1516823012.0,2024,3
Kerala,682030,1493044,1390469988.0,2024,3
Kerala,682017,1400734,1361843373.0,2024,3
Kerala,695001,1265052,1377353803.0,2024,3
Kerala,682019,1161095,1120311151.0,2024,3
Kerala,673592,1151727,1534859541.0,2024,3
Kerala,673001,1047223,1097887551.0,2024,3
Kerala,682020,1044344,1042967360.0,2024,3
Kerala,673008,1028624,1059522224.0,2024,3
Kerala,682024,2238356,2178605843.0,2024,4
Kerala,682025,1641420,1525749060.0,2024,4
Kerala,682030,1529989,1430149529.0,2024,4
Kerala,682017,1471783,1394623821.0,2024,4
Kerala,695001,1407667,1520597179.0,2024,4
Kerala,673592,1260044,1655062379.0,2024,4
Kerala,682019,1234528,1178381998.0,2024,4
Kerala,673001,1121644,1138677326.0,2024,4
Kerala,673008,1076586,1083282565.0,2024,4
Kerala,682020,1064502,1054547422.0,2024,4
Ladakh,194104,2020,3828955.0065869302,2018,1
Ladakh,194101,1308,2687004.1412541345,2018,1
Ladakh,194107,907,1172438.2670770823,2018,1
Ladakh,194201,453,730331.760636051,2018,1
Ladakh,194703,343,784034.4341519758,2018,1
Ladakh,194105,285,372502.50856631674,2018,1
Ladakh,194103,270,1458140.4024246996,2018,1
Ladakh,194102,214,392108.37107729935,2018,1
Ladakh,194109,125,422287.51846363675,2018,1
Ladakh,194106,98,215194.16782998943,2018,1
Ladakh,194104,3729,8309267.261285865,2018,2
Ladakh,194101,3139,10904079.132593857,2018,2
Ladakh,194107,2134,7552290.20406978,2018,2
Ladakh,194201,1555,4664125.294900896,2018,2
Ladakh,194102,1128,4752049.045722285,2018,2
Ladakh,194103,918,3310614.596084082,2018,2
Ladakh,194703,888,2718526.7713195444,2018,2
Ladakh,194105,827,2883469.174699771,2018,2
Ladakh,194109,276,501323.52715195087,2018,2
Ladakh,194401,204,1090861.431970323,2018,2
Ladakh,194104,5788,17149541.916428685,2018,3
Ladakh,194101,5432,19310453.105081312,2018,3
Ladakh,194107,3831,13059921.36487846,2018,3
Ladakh,194201,2473,8488742.36002268,2018,3
Ladakh,194102,1768,6866676.271421243,2018,3
Ladakh,194103,1439,4467492.064714355,2018,3
Ladakh,194105,1439,2723488.3925920613,2018,3
Ladakh,194703,1238,5352984.614705656,2018,3
Ladakh,194106,883,4038015.800257112,2018,3
Ladakh,194401,285,1775235.1133856145,2018,3
Ladakh,194104,9100,32131162.602099724,2018,4
Ladakh,194101,6526,23776399.24644202,2018,4
Ladakh,194107,5228,21335611.27194267,2018,4
Ladakh,194201,3905,16456855.181821305,2018,4
Ladakh,194103,2115,7315736.670264327,2018,4
Ladakh,194105,2051,7670728.188730611,2018,4
Ladakh,194703,1965,9248371.782299018,2018,4
Ladakh,194102,1799,6137851.003826457,2018,4
Ladakh,194106,1181,5266777.983922208,2018,4
Ladakh,194401,693,3798802.3885751935,2018,4
Ladakh,194104,12861,37420302.93301695,2019,1
Ladakh,194101,8237,27117055.584492594,2019,1
Ladakh,194107,6588,22466686.401635446,2019,1
Ladakh,194201,5019,17060651.132651757,2019,1
Ladakh,194105,2632,7337898.631565983,2019,1
Ladakh,194103,2503,8164147.918660348,2019,1
Ladakh,194102,2041,7680518.289965478,2019,1
Ladakh,194703,1885,8137333.010003834,2019,1
Ladakh,194106,1541,4488942.049262468,2019,1
Ladakh,194401,1370,6217803.825260316,2019,1
Ladakh,194104,17735,63295020.36014056,2019,2
Ladakh,194101,14988,56876989.833605215,2019,2
Ladakh,194201,7906,28898155.1417718,2019,2
Ladakh,194107,6499,24856852.82102184,2019,2
Ladakh,194102,4231,15822043.828588601,2019,2
Ladakh,194103,3828,15210861.508913623,2019,2
Ladakh,194105,3074,10966869.641619151,2019,2
Ladakh,194703,2941,10821285.393593328,2019,2
Ladakh,194401,2568,13012100.063231185,2019,2
Ladakh,194106,2228,7407619.436965435,2019,2
Ladakh,194104,23502,77525803.43935364,2019,3
Ladakh,194101,22448,87032254.92826144,2019,3
Ladakh,194201,13706,46090802.91709252,2019,3
Ladakh,194107,8879,29420436.345316596,2019,3
Ladakh,194401,4366,21531295.988504905,2019,3
Ladakh,194102,4213,14724824.542575972,2019,3
Ladakh,194103,3540,13317912.313421423,2019,3
Ladakh,194106,3475,12437364.821673151,2019,3
Ladakh,194105,2414,7630850.000177934,2019,3
Ladakh,194703,2183,8856068.892083729,2019,3
Ladakh,194104,25677,93804173.45136118,2019,4
Ladakh,194101,19933,73175814.12544616,2019,4
Ladakh,194201,12715,46549944.532595575,2019,4
Ladakh,194107,8728,34212482.94557621,2019,4
Ladakh,194401,5372,23507363.88592691,2019,4
Ladakh,194106,4376,18102525.169971935,2019,4
Ladakh,,2014,10098656.16799601,2019,4
Ladakh,194103,1521,7432483.4391312525,2019,4
Ladakh,194109,1035,4422891.100558474,2019,4
Ladakh,194102,903,4245135.133525687,2019,4
Ladakh,194104,30289,94929393.76009162,2020,1
Ladakh,194101,22693,75287768.73591267,2020,1
Ladakh,194201,13298,46293557.9571719,2020,1
Ladakh,194107,10562,35975794.00399302,2020,1
Ladakh,194103,6375,18421217.781011183,2020,1
Ladakh,194401,6291,23314389.37033766,2020,1
Ladakh,194106,5017,17311696.59900993,2020,1
Ladakh,194703,4869,15014498.55526915,2020,1
Ladakh,194102,4520,13380518.82518247,2020,1
Ladakh,194105,4084,12257718.474653965,2020,1
Ladakh,194104,38688,129402815.08383374,2020,2
Ladakh,194101,27753,94716572.92702219,2020,2
Ladakh,194201,17285,55812009.496215954,2020,2
